user_id,app_name,recommend,posted
chroniclescreation,Counter-Strike: Global Offensive,True,2014
fam4,Counter-Strike: Global Offensive,True,2014
Externalz,Counter-Strike: Global Offensive,True,2015
76561198066295384,Counter-Strike: Global Offensive,False,2014
digitalgateway777,Counter-Strike: Global Offensive,True,2015
76561197987394736,Counter-Strike: Global Offensive,True,2015
Billy_The_Dog,Counter-Strike: Global Offensive,True,2015
feemdeusenosirmao,Counter-Strike: Global Offensive,True,2015
bbcsfaul,Counter-Strike: Global Offensive,True,2015
nene_oficial,Counter-Strike: Global Offensive,True,2015
s2006mark,Counter-Strike: Global Offensive,True,2014
FiggidyJiggidy,Counter-Strike: Global Offensive,True,2014
76561198059849113,Counter-Strike: Global Offensive,True,2015
76561198079354308,Counter-Strike: Global Offensive,True,2015
FireHalo,Counter-Strike: Global Offensive,True,2015
76561198064195918,Counter-Strike: Global Offensive,True,2015
FlappyPants,Counter-Strike: Global Offensive,True,2015
FloppyMop,Counter-Strike: Global Offensive,True,2015
heetesh,Counter-Strike: Global Offensive,True,2014
76561197981425218,Counter-Strike: Global Offensive,True,2014
fredericktb,Counter-Strike: Global Offensive,True,2014
76561198071717735,Counter-Strike: Global Offensive,True,2015
beautifulgu00d,Counter-Strike: Global Offensive,True,2013
limlolhao,Counter-Strike: Global Offensive,True,2015
76561198085097560,Counter-Strike: Global Offensive,True,2014
astrophysicsblackguy,Counter-Strike: Global Offensive,True,2014
76561198067106876,Counter-Strike: Global Offensive,True,2014
funnysuntadm,Counter-Strike: Global Offensive,True,2013
gabbler123,Counter-Strike: Global Offensive,True,2014
76561198067309171,Counter-Strike: Global Offensive,True,2015
reijimate,Counter-Strike: Global Offensive,False,2015
9k42c60d,Counter-Strike: Global Offensive,True,2015
jon4hh,Counter-Strike: Global Offensive,True,2015
chillio,Counter-Strike: Global Offensive,True,2014
76561198065212900,Counter-Strike: Global Offensive,True,2013
76561198069082998,Counter-Strike: Global Offensive,False,2015
76561198057307730,Counter-Strike: Global Offensive,True,2015
fookaijun32,Counter-Strike: Global Offensive,False,2014
76561198083941171,Counter-Strike: Global Offensive,True,2014
76561198042535860,Counter-Strike: Global Offensive,True,2012
76561198080070794,Counter-Strike: Global Offensive,True,2014
76561198089724894,Counter-Strike: Global Offensive,True,2015
chamith,Counter-Strike: Global Offensive,True,2015
Rotomaniac,Counter-Strike: Global Offensive,True,2014
grasp544,Counter-Strike: Global Offensive,True,2015
76561198120774355,Counter-Strike: Global Offensive,True,2015
76561198098920303,Counter-Strike: Global Offensive,True,2014
grim1928,Counter-Strike: Global Offensive,True,2015
76561198065084226,Counter-Strike: Global Offensive,True,2014
angusstew,Counter-Strike: Global Offensive,True,2014
Thuum,Counter-Strike: Global Offensive,True,2014
76561198067007251,Counter-Strike: Global Offensive,True,2015
Habbalicous,Counter-Strike: Global Offensive,True,2014
hakimaro,Counter-Strike: Global Offensive,True,2015
76561198112280759,Counter-Strike: Global Offensive,True,2014
76561198198021682,Counter-Strike: Global Offensive,True,2014
ejthesnakehunter,Counter-Strike: Global Offensive,True,2014
magnetsbitch,Counter-Strike: Global Offensive,True,2014
fmtpp,Counter-Strike: Global Offensive,True,2014
loki713,Counter-Strike: Global Offensive,True,2014
76561198121261684,Counter-Strike: Global Offensive,True,2015
H4ZEY,Counter-Strike: Global Offensive,True,2015
HerperDeDerper,Counter-Strike: Global Offensive,True,2015
jeffycakes,Counter-Strike: Global Offensive,True,2014
mrawesome99128,Counter-Strike: Global Offensive,True,2015
holastickboy,Counter-Strike: Global Offensive,True,2014
76561198044610496,Counter-Strike: Global Offensive,True,2014
Zirah,Counter-Strike: Global Offensive,True,2015
76561198075621149,Counter-Strike: Global Offensive,True,2014
haloslayer1,Counter-Strike: Global Offensive,True,2014
kibahz,Counter-Strike: Global Offensive,True,2014
HueziiE,Counter-Strike: Global Offensive,True,2014
76561198044957702,Counter-Strike: Global Offensive,True,2015
niggerfag,Counter-Strike: Global Offensive,True,2015
niggerfag,Counter-Strike: Global Offensive,True,2015
KassemZane,Counter-Strike: Global Offensive,True,2014
HunterKiller182,Counter-Strike: Global Offensive,True,2015
76561198066969630,Counter-Strike: Global Offensive,True,2013
HyperJGaming,Counter-Strike: Global Offensive,True,2015
getoffmeimdone,Counter-Strike: Global Offensive,True,2013
76561198065640356,Counter-Strike: Global Offensive,True,2015
fartinspartan,Counter-Strike: Global Offensive,True,2014
76561198047247007,Counter-Strike: Global Offensive,True,2014
GhosTboNEs22,Counter-Strike: Global Offensive,False,2015
anjelloism,Counter-Strike: Global Offensive,True,2015
iceyaz,Counter-Strike: Global Offensive,True,2015
76561198103371005,Counter-Strike: Global Offensive,False,2014
76561198071488355,Counter-Strike: Global Offensive,True,2015
05041129,Counter-Strike: Global Offensive,True,2015
ValIsReallySexy,Counter-Strike: Global Offensive,True,2015
ImM4RK5M4N,Counter-Strike: Global Offensive,True,2014
76561198092221837,Counter-Strike: Global Offensive,True,2014
insertnameherere,Counter-Strike: Global Offensive,True,2014
Chellyyyyyy,Counter-Strike: Global Offensive,True,2014
1v1meguy,Counter-Strike: Global Offensive,True,2014
ITCGaming101,Counter-Strike: Global Offensive,True,2014
itss_ur_boi_,Counter-Strike: Global Offensive,True,2015
ProssibruisImprossibru,Counter-Strike: Global Offensive,True,2015
76561198093814775,Counter-Strike: Global Offensive,True,2014
Jaegerix,Counter-Strike: Global Offensive,True,2015
Kichia,Counter-Strike: Global Offensive,True,2015
jaeek,Counter-Strike: Global Offensive,False,2014
Spoongegarred,Counter-Strike: Global Offensive,True,2015
aywotchadoin,Counter-Strike: Global Offensive,True,2014
Bigzy,Counter-Strike: Global Offensive,True,2014
JamesTB,Counter-Strike: Global Offensive,True,2014
japologamingYT,Counter-Strike: Global Offensive,True,2014
Jasontermi,Counter-Strike: Global Offensive,True,2014
76561198068301819,Counter-Strike: Global Offensive,True,2014
GeometryWarsFTW,Counter-Strike: Global Offensive,True,2015
xximfatxx,Counter-Strike: Global Offensive,True,2014
jett1234,Counter-Strike: Global Offensive,True,2014
76561198074791637,Counter-Strike: Global Offensive,True,2015
qjoshz,Counter-Strike: Global Offensive,True,2015
76561198046833211,Counter-Strike: Global Offensive,True,2015
ItzABitRisky,Counter-Strike: Global Offensive,True,2014
netherjack1,Counter-Strike: Global Offensive,True,2015
dzakuan,Counter-Strike: Global Offensive,True,2015
76561198116548792,Counter-Strike: Global Offensive,False,2015
JokersLounge_,Counter-Strike: Global Offensive,True,2015
76561198068647964,Counter-Strike: Global Offensive,True,2015
joeshoer,Counter-Strike: Global Offensive,True,2014
76561198095547867,Counter-Strike: Global Offensive,True,2014
-kainey9777,Counter-Strike: Global Offensive,True,2015
Kairooss,Counter-Strike: Global Offensive,True,2015
76561198105110458,Counter-Strike: Global Offensive,True,2015
kapoweazel,Counter-Strike: Global Offensive,True,2013
YungEnv,Counter-Strike: Global Offensive,True,2015
76561198088892521,Counter-Strike: Global Offensive,True,2015
76561198088892521,Counter-Strike: Global Offensive,True,2015
76561198117313704,Counter-Strike: Global Offensive,True,2014
Kazuksta,Counter-Strike: Global Offensive,True,2015
keeaan,Counter-Strike: Global Offensive,True,2014
ImmortalDragon,Counter-Strike: Global Offensive,True,2015
76561198057368586,Counter-Strike: Global Offensive,True,2014
Kermit_Suicide,Counter-Strike: Global Offensive,True,2015
cazza8360,Counter-Strike: Global Offensive,True,2014
76561198073916938,Counter-Strike: Global Offensive,True,2014
100101011111000011111111,Counter-Strike: Global Offensive,True,2014
76561198081168628,Counter-Strike: Global Offensive,True,2015
kineticvine,Counter-Strike: Global Offensive,True,2015
76561197978703788,Counter-Strike: Global Offensive,True,2014
76561198118867934,Counter-Strike: Global Offensive,True,2014
76561198100835850,Counter-Strike: Global Offensive,True,2015
76561198055055523,Counter-Strike: Global Offensive,True,2014
76561198100835850,Counter-Strike: Global Offensive,True,2015
76561198055055523,Counter-Strike: Global Offensive,True,2014
leninjab,Counter-Strike: Global Offensive,True,2014
110211021,Counter-Strike: Global Offensive,True,2014
lachyS,Counter-Strike: Global Offensive,True,2015
lagtarsoy,Counter-Strike: Global Offensive,True,2015
expert_spy,Counter-Strike: Global Offensive,True,2014
bistroalafaucon,Counter-Strike: Global Offensive,True,2014
PuzziDestroyer,Counter-Strike: Global Offensive,True,2014
LEMONPARTY1488,Counter-Strike: Global Offensive,False,2014
76561198072739934,Counter-Strike: Global Offensive,True,2015
sIuttrak,Counter-Strike: Global Offensive,True,2014
kasep,Counter-Strike: Global Offensive,True,2014
kasanov,Counter-Strike: Global Offensive,True,2013
76561198295178871,Counter-Strike: Global Offensive,True,2014
LiMasala,Counter-Strike: Global Offensive,True,2014
76561198036925039,Counter-Strike: Global Offensive,True,2014
epagames,Counter-Strike: Global Offensive,True,2015
76561198092819016,Counter-Strike: Global Offensive,True,2015
Apedophileatyohouse,Counter-Strike: Global Offensive,True,2015
Rakurix,Counter-Strike: Global Offensive,True,2014
76561198059897383,Counter-Strike: Global Offensive,True,2015
76561198076533123,Counter-Strike: Global Offensive,True,2014
lordswift,Counter-Strike: Global Offensive,True,2014
76561198092448174,Counter-Strike: Global Offensive,False,2014
76561198092448174,Counter-Strike: Global Offensive,False,2014
FiLoBoI,Counter-Strike: Global Offensive,True,2014
76561198021437758,Counter-Strike: Global Offensive,True,2014
76561198064967320,Counter-Strike: Global Offensive,True,2014
aemon123,Counter-Strike: Global Offensive,True,2014
LudiAU,Counter-Strike: Global Offensive,True,2014
76561198127267711,Counter-Strike: Global Offensive,True,2015
LukasCoady,Counter-Strike: Global Offensive,False,2014
Tempercanns,Counter-Strike: Global Offensive,True,2014
76561198043298753,Counter-Strike: Global Offensive,False,2014
platitudinal,Counter-Strike: Global Offensive,True,2014
lyteX,Counter-Strike: Global Offensive,True,2015
TheGoodMister,Counter-Strike: Global Offensive,True,2014
2323534545,Counter-Strike: Global Offensive,True,2014
MAC_CAB,Counter-Strike: Global Offensive,True,2014
Shaun_Stokes,Counter-Strike: Global Offensive,True,2014
76561198126411307,Counter-Strike: Global Offensive,True,2014
76561198088018211,Counter-Strike: Global Offensive,True,2014
stuntaneous,Counter-Strike: Global Offensive,False,2013
76561198069399556,Counter-Strike: Global Offensive,True,2014
Mario596327,Counter-Strike: Global Offensive,True,2014
76561198081787220,Counter-Strike: Global Offensive,True,2015
Friendler,Counter-Strike: Global Offensive,True,2014
philosophem,Counter-Strike: Global Offensive,True,2013
MasterGible,Counter-Strike: Global Offensive,True,2014
gametsf,Counter-Strike: Global Offensive,True,2014
76561198078493105,Counter-Strike: Global Offensive,True,2014
maxyrogers,Counter-Strike: Global Offensive,True,2014
davidmai7,Counter-Strike: Global Offensive,True,2014
mcharty,Counter-Strike: Global Offensive,True,2014
76561198080525004,Counter-Strike: Global Offensive,True,2014
MeckieLAD,Counter-Strike: Global Offensive,True,2015
MegazeroBlaze,Counter-Strike: Global Offensive,True,2014
crazyclerkm,Counter-Strike: Global Offensive,True,2014
76561198013259049,Counter-Strike: Global Offensive,True,2014
76561198044788018,Counter-Strike: Global Offensive,True,2015
76561198054719518,Counter-Strike: Global Offensive,True,2014
lolijuygter,Counter-Strike: Global Offensive,True,2015
blackxxworm,Counter-Strike: Global Offensive,True,2014
tyansteRR199,Counter-Strike: Global Offensive,True,2015
mithriel,Counter-Strike: Global Offensive,True,2014
76561198061039342,Counter-Strike: Global Offensive,True,2014
76561198326180109,Counter-Strike: Global Offensive,True,2014
76561198078155892,Counter-Strike: Global Offensive,True,2015
mazkg,Counter-Strike: Global Offensive,True,2014
BlooperDooper,Counter-Strike: Global Offensive,True,2014
influxx,Counter-Strike: Global Offensive,True,2014
76561197998655584,Counter-Strike: Global Offensive,False,2014
GreatShot,Counter-Strike: Global Offensive,True,2015
snruby,Counter-Strike: Global Offensive,True,2015
mresprofile,Counter-Strike: Global Offensive,True,2015
279519365,Counter-Strike: Global Offensive,True,2014
MRmeohme,Counter-Strike: Global Offensive,True,2014
76561198074356093,Counter-Strike: Global Offensive,True,2015
mukanyawest,Counter-Strike: Global Offensive,True,2015
mutiez,Counter-Strike: Global Offensive,True,2015
76561198092511029,Counter-Strike: Global Offensive,True,2013
mrsirha,Counter-Strike: Global Offensive,True,2014
76561198055310480,Counter-Strike: Global Offensive,True,2014
Arishaz,Counter-Strike: Global Offensive,True,2015
ryanirons2,Counter-Strike: Global Offensive,True,2015
RealAdam,Counter-Strike: Global Offensive,True,2014
Naranjita3560,Counter-Strike: Global Offensive,True,2013
NavisTheNoob,Counter-Strike: Global Offensive,False,2014
DonGusto,Counter-Strike: Global Offensive,True,2015
Nemuaus,Counter-Strike: Global Offensive,True,2015
thetimegoesfastxd77,Counter-Strike: Global Offensive,True,2015
76561198065425354,Counter-Strike: Global Offensive,True,2014
76561198057784104,Counter-Strike: Global Offensive,True,2014
QuenchingAlarm1,Counter-Strike: Global Offensive,True,2014
76561198033173262,Counter-Strike: Global Offensive,True,2014
76561198054581453,Counter-Strike: Global Offensive,True,2014
Nishanji,Counter-Strike: Global Offensive,True,2015
angia93,Counter-Strike: Global Offensive,True,2014
plz2halp,Counter-Strike: Global Offensive,True,2015
improm8,Counter-Strike: Global Offensive,True,2014
nova_prime,Counter-Strike: Global Offensive,True,2014
gefiltefishegg,Counter-Strike: Global Offensive,True,2015
gefiltefishegg,Counter-Strike: Global Offensive,True,2015
Goofen,Counter-Strike: Global Offensive,True,2014
76561198074860147,Counter-Strike: Global Offensive,True,2013
qtdraws,Counter-Strike: Global Offensive,True,2014
bumcraft123,Counter-Strike: Global Offensive,True,2015
twan-newn,Counter-Strike: Global Offensive,True,2014
76561198031838821,Counter-Strike: Global Offensive,True,2014
oldboss,Counter-Strike: Global Offensive,True,2015
76561198064813230,Counter-Strike: Global Offensive,True,2014
Onlyme88,Counter-Strike: Global Offensive,True,2015
ooovegitaooo,Counter-Strike: Global Offensive,True,2015
76561198068420037,Counter-Strike: Global Offensive,True,2015
frozout,Counter-Strike: Global Offensive,True,2014
76561198082177323,Counter-Strike: Global Offensive,True,2014
76561198004901938,Counter-Strike: Global Offensive,True,2015
76561198075924081,Counter-Strike: Global Offensive,True,2015
76561198075697854,Counter-Strike: Global Offensive,True,2015
Nexu-Kun,Counter-Strike: Global Offensive,True,2014
76561198071374629,Counter-Strike: Global Offensive,True,2014
76561198047956258,Counter-Strike: Global Offensive,True,2014
76561198080272652,Counter-Strike: Global Offensive,True,2015
peetsasucks,Counter-Strike: Global Offensive,True,2014
kekmanzzzz,Counter-Strike: Global Offensive,True,2014
76561198093156182,Counter-Strike: Global Offensive,False,2015
F22Flipside,Counter-Strike: Global Offensive,True,2015
76561198043880297,Counter-Strike: Global Offensive,False,2013
PhlexOG,Counter-Strike: Global Offensive,True,2015
Kill3rVen0m,Counter-Strike: Global Offensive,True,2015
76561198014552338,Counter-Strike: Global Offensive,True,2015
pigmentcs,Counter-Strike: Global Offensive,True,2015
pingas4daysbruv,Counter-Strike: Global Offensive,True,2015
76561198047245194,Counter-Strike: Global Offensive,True,2013
76561198081613852,Counter-Strike: Global Offensive,True,2014
76561198093344933,Counter-Strike: Global Offensive,True,2015
pizzadude04,Counter-Strike: Global Offensive,True,2013
valeiskill,Counter-Strike: Global Offensive,True,2015
76561198066291680,Counter-Strike: Global Offensive,True,2014
76561198079107907,Counter-Strike: Global Offensive,True,2015
iamnotcool,Counter-Strike: Global Offensive,True,2014
76561198078584463,Counter-Strike: Global Offensive,True,2014
propablynotbatman,Counter-Strike: Global Offensive,False,2014
PlayZonee,Counter-Strike: Global Offensive,True,2015
miscgaming,Counter-Strike: Global Offensive,True,2015
sabfy72uibngbniasfoq2hgio,Counter-Strike: Global Offensive,True,2014
76561198035351736,Counter-Strike: Global Offensive,False,2014
proffink,Counter-Strike: Global Offensive,True,2015
76561198060201321,Counter-Strike: Global Offensive,True,2014
76561198052654719,Counter-Strike: Global Offensive,True,2014
76561198067136187,Counter-Strike: Global Offensive,False,2014
76561198045250161,Counter-Strike: Global Offensive,True,2014
PyrusZodiac,Counter-Strike: Global Offensive,True,2014
Raemond,Counter-Strike: Global Offensive,True,2015
rRUBIXx,Counter-Strike: Global Offensive,False,2014
Ranev,Counter-Strike: Global Offensive,True,2014
Ranev,Counter-Strike: Global Offensive,True,2014
76561198028390064,Counter-Strike: Global Offensive,True,2014
fashathefish,Counter-Strike: Global Offensive,True,2014
korax777,Counter-Strike: Global Offensive,True,2015
Tacos4Lyfe,Counter-Strike: Global Offensive,True,2015
registeredso,Counter-Strike: Global Offensive,True,2014
matthewalejandro,Counter-Strike: Global Offensive,False,2015
Killyis,Counter-Strike: Global Offensive,True,2014
76561198053799839,Counter-Strike: Global Offensive,False,2014
godisblessingme,Counter-Strike: Global Offensive,True,2015
rerety2,Counter-Strike: Global Offensive,True,2015
blaKcat,Counter-Strike: Global Offensive,True,2012
76561198066693819,Counter-Strike: Global Offensive,True,2014
kissmytaco,Counter-Strike: Global Offensive,True,2015
ryryguy,Counter-Strike: Global Offensive,True,2014
rich_,Counter-Strike: Global Offensive,True,2015
RikardCS,Counter-Strike: Global Offensive,True,2015
RickHasThreeDicks,Counter-Strike: Global Offensive,True,2015
riletyface,Counter-Strike: Global Offensive,True,2015
adamsucksdick,Counter-Strike: Global Offensive,False,2014
76561198085668153,Counter-Strike: Global Offensive,True,2015
scrubzee,Counter-Strike: Global Offensive,True,2015
watahead,Counter-Strike: Global Offensive,True,2014
76561198091491495,Counter-Strike: Global Offensive,True,2014
76561198079493299,Counter-Strike: Global Offensive,True,2014
Rubbercube,Counter-Strike: Global Offensive,True,2015
Rubbercube,Counter-Strike: Global Offensive,True,2015
ryanchuabacon,Counter-Strike: Global Offensive,True,2014
76561198071421016,Counter-Strike: Global Offensive,True,2015
76561198029591433,Counter-Strike: Global Offensive,True,2015
BokuNoSekai,Counter-Strike: Global Offensive,True,2015
76561198085660316,Counter-Strike: Global Offensive,True,2015
saltYplayZ,Counter-Strike: Global Offensive,True,2014
76561198190566845,Counter-Strike: Global Offensive,True,2014
76561198107130734,Counter-Strike: Global Offensive,True,2014
TheSanicTheHedgehog,Counter-Strike: Global Offensive,True,2015
battlefrog,Counter-Strike: Global Offensive,True,2013
stksam,Counter-Strike: Global Offensive,True,2014
-SatansLittleHelper-,Counter-Strike: Global Offensive,True,2015
76561198056772858,Counter-Strike: Global Offensive,True,2015
ColeGoddamnPhelps,Counter-Strike: Global Offensive,True,2014
Lolsausages,Counter-Strike: Global Offensive,True,2015
saviscool,Counter-Strike: Global Offensive,True,2012
sbeghen,Counter-Strike: Global Offensive,True,2015
sonyghazi,Counter-Strike: Global Offensive,True,2015
Batthew,Counter-Strike: Global Offensive,True,2014
ScorchingShadow,Counter-Strike: Global Offensive,True,2015
Unscripteddd,Counter-Strike: Global Offensive,True,2014
76561198055853856,Counter-Strike: Global Offensive,True,2015
seblyftw,Counter-Strike: Global Offensive,True,2014
AzaZog,Counter-Strike: Global Offensive,True,2014
76561198082666592,Counter-Strike: Global Offensive,True,2015
HOGANKWOK,Counter-Strike: Global Offensive,True,2015
aeon5ind,Counter-Strike: Global Offensive,True,2014
SchmokeZ,Counter-Strike: Global Offensive,True,2015
76561198073819878,Counter-Strike: Global Offensive,True,2014
76561198151855034,Counter-Strike: Global Offensive,True,2015
Shanks-From-The-Anime-Group,Counter-Strike: Global Offensive,True,2015
gottabesaints,Counter-Strike: Global Offensive,True,2013
76561198202443306,Counter-Strike: Global Offensive,True,2015
76561198068777697,Counter-Strike: Global Offensive,True,2015
fagulol,Counter-Strike: Global Offensive,True,2014
ShiFt-exe,Counter-Strike: Global Offensive,True,2014
76561198025979243,Counter-Strike: Global Offensive,True,2014
76561198073796378,Counter-Strike: Global Offensive,True,2015
shudipwnu,Counter-Strike: Global Offensive,True,2014
whisperrrrrrr,Counter-Strike: Global Offensive,True,2013
76561198157097087,Counter-Strike: Global Offensive,True,2015
76561198000167222,Counter-Strike: Global Offensive,True,2015
SimonB252,Counter-Strike: Global Offensive,True,2014
76561198013149300,Counter-Strike: Global Offensive,True,2015
Alex5763,Counter-Strike: Global Offensive,True,2014
76561198044207497,Counter-Strike: Global Offensive,True,2014
SassyGod,Counter-Strike: Global Offensive,True,2014
6738497298564377854673421,Counter-Strike: Global Offensive,True,2015
Pinki3,Counter-Strike: Global Offensive,True,2015
Skippy333,Counter-Strike: Global Offensive,True,2013
76561198101686893,Counter-Strike: Global Offensive,True,2015
76561198078767295,Counter-Strike: Global Offensive,True,2015
Sm1ley96,Counter-Strike: Global Offensive,True,2014
SmellingSavage,Counter-Strike: Global Offensive,True,2015
brownscarf,Counter-Strike: Global Offensive,True,2014
76561198057253097,Counter-Strike: Global Offensive,False,2015
wes132,Counter-Strike: Global Offensive,True,2014
76561198072865679,Counter-Strike: Global Offensive,True,2014
Somite11,Counter-Strike: Global Offensive,True,2014
Sp3ctre,Counter-Strike: Global Offensive,True,2015
treB-L,Counter-Strike: Global Offensive,False,2015
Spekl,Counter-Strike: Global Offensive,True,2014
76561198035538775,Counter-Strike: Global Offensive,True,2015
yepitsafeel,Counter-Strike: Global Offensive,True,2015
spudcake,Counter-Strike: Global Offensive,True,2015
StegoRekt,Counter-Strike: Global Offensive,True,2014
76561198059711677,Counter-Strike: Global Offensive,False,2015
76561198174213406,Counter-Strike: Global Offensive,True,2015
76561198076513951,Counter-Strike: Global Offensive,True,2015
Str1ke4,Counter-Strike: Global Offensive,True,2014
2ez2xl,Counter-Strike: Global Offensive,True,2015
getrektscrubuwotm8,Counter-Strike: Global Offensive,True,2014
subtember11,Counter-Strike: Global Offensive,True,2015
76561198066515292,Counter-Strike: Global Offensive,True,2015
76561198029596731,Counter-Strike: Global Offensive,True,2015
noscopedninja,Counter-Strike: Global Offensive,True,2014
SWTOROF2099,Counter-Strike: Global Offensive,True,2014
modz_x,Counter-Strike: Global Offensive,True,2014
nabady,Counter-Strike: Global Offensive,True,2014
76561198061375427,Counter-Strike: Global Offensive,True,2014
Nxit,Counter-Strike: Global Offensive,True,2015
tangello1,Counter-Strike: Global Offensive,True,2014
Tankingtype,Counter-Strike: Global Offensive,True,2014
Tarvo69,Counter-Strike: Global Offensive,False,2014
76561198007573338,Counter-Strike: Global Offensive,True,2013
Tazcam,Counter-Strike: Global Offensive,True,2013
HipsterGoku,Counter-Strike: Global Offensive,True,2014
darkforb,Counter-Strike: Global Offensive,True,2014
76561198064534559,Counter-Strike: Global Offensive,False,2014
tenndown,Counter-Strike: Global Offensive,False,2014
76561198164934819,Counter-Strike: Global Offensive,True,2015
76561198037228389,Counter-Strike: Global Offensive,True,2014
TheKatakiuchi,Counter-Strike: Global Offensive,False,2014
SHated14,Counter-Strike: Global Offensive,True,2013
MichaelE,Counter-Strike: Global Offensive,True,2014
76561198036064945,Counter-Strike: Global Offensive,True,2015
baagoessheep,Counter-Strike: Global Offensive,True,2015
zrustz16,Counter-Strike: Global Offensive,True,2014
middablue,Counter-Strike: Global Offensive,True,2014
TheHolyPotato57,Counter-Strike: Global Offensive,True,2014
TheJordanSixFifty,Counter-Strike: Global Offensive,True,2014
TheMadAussieUchiha,Counter-Strike: Global Offensive,True,2014
ryalln,Counter-Strike: Global Offensive,True,2015
76561198065663621,Counter-Strike: Global Offensive,True,2015
ThereSheBlows,Counter-Strike: Global Offensive,False,2014
76561198056640740,Counter-Strike: Global Offensive,True,2015
TheyCallMeDaRrk,Counter-Strike: Global Offensive,False,2015
thrillder,Counter-Strike: Global Offensive,True,2015
OfficialVinyldash,Counter-Strike: Global Offensive,True,2014
tanryanrachmat,Counter-Strike: Global Offensive,True,2015
WatchAnimeEveryDay,Counter-Strike: Global Offensive,True,2015
76561198111408860,Counter-Strike: Global Offensive,True,2014
76561198084725400,Counter-Strike: Global Offensive,False,2015
tinyrickexclamationmark,Counter-Strike: Global Offensive,True,2015
TheAnonymous15,Counter-Strike: Global Offensive,True,2015
Nishimura,Counter-Strike: Global Offensive,True,2014
toodybb,Counter-Strike: Global Offensive,True,2014
76561198045771425,Counter-Strike: Global Offensive,True,2014
76561198101089412,Counter-Strike: Global Offensive,True,2013
FlynnHW,Counter-Strike: Global Offensive,True,2015
iamahomosexual,Counter-Strike: Global Offensive,True,2014
76561198077183278,Counter-Strike: Global Offensive,True,2015
76561198082161883,Counter-Strike: Global Offensive,True,2014
7656119806181852,Counter-Strike: Global Offensive,True,2015
KEV_LE7,Counter-Strike: Global Offensive,True,2015
Oodan432,Counter-Strike: Global Offensive,True,2015
76561198057197505,Counter-Strike: Global Offensive,True,2015
stewysdsdsdsadasdgsadf,Counter-Strike: Global Offensive,True,2015
FokkoChan,Counter-Strike: Global Offensive,True,2015
76561198069824038,Counter-Strike: Global Offensive,True,2014
Tudah,Counter-Strike: Global Offensive,True,2014
76561198121482617,Counter-Strike: Global Offensive,True,2014
Turtzzz,Counter-Strike: Global Offensive,True,2014
Turtleboy2001,Counter-Strike: Global Offensive,True,2015
42654264,Counter-Strike: Global Offensive,True,2013
gustavogamesBR,Counter-Strike: Global Offensive,True,2015
vagatarian2,Counter-Strike: Global Offensive,True,2015
76561198120479313,Counter-Strike: Global Offensive,True,2014
76561198094634713,Counter-Strike: Global Offensive,True,2015
76561198073518018,Counter-Strike: Global Offensive,True,2014
mrhuffenpuff,Counter-Strike: Global Offensive,True,2014
iamavegan,Counter-Strike: Global Offensive,True,2015
verrors,Counter-Strike: Global Offensive,True,2012
fung_bb,Counter-Strike: Global Offensive,True,2015
76561198050459079,Counter-Strike: Global Offensive,False,2014
76561198068101386,Counter-Strike: Global Offensive,True,2015
VictorSkou,Counter-Strike: Global Offensive,True,2015
wasthisusernametaken,Counter-Strike: Global Offensive,True,2015
37755753,Counter-Strike: Global Offensive,False,2015
pencilspankerjunior,Counter-Strike: Global Offensive,True,2015
76561198042666584,Counter-Strike: Global Offensive,True,2015
76561198064702734,Counter-Strike: Global Offensive,True,2015
LBWaffles,Counter-Strike: Global Offensive,True,2015
Foxxy346,Counter-Strike: Global Offensive,False,2014
weMAD,Counter-Strike: Global Offensive,True,2013
Wertizl,Counter-Strike: Global Offensive,True,2014
kyslolxd,Counter-Strike: Global Offensive,True,2015
PBCharlie,Counter-Strike: Global Offensive,True,2015
WillZENex,Counter-Strike: Global Offensive,True,2015
Wizardkoer,Counter-Strike: Global Offensive,True,2014
Woluf,Counter-Strike: Global Offensive,False,2015
denkmeames,Counter-Strike: Global Offensive,True,2015
carterbegrie,Counter-Strike: Global Offensive,False,2015
76561198062891102,Counter-Strike: Global Offensive,True,2014
76561198062891102,Counter-Strike: Global Offensive,True,2014
xenesquatro,Counter-Strike: Global Offensive,True,2014
76561198066290766,Counter-Strike: Global Offensive,True,2014
XeroChances,Counter-Strike: Global Offensive,False,2014
76561198024559632,Counter-Strike: Global Offensive,True,2014
76561198099278832,Counter-Strike: Global Offensive,True,2014
yogidude,Counter-Strike: Global Offensive,True,2014
wermztv,Counter-Strike: Global Offensive,False,2014
76561198046042568,Counter-Strike: Global Offensive,True,2014
76561198098040975,Counter-Strike: Global Offensive,True,2015
76561198098040975,Counter-Strike: Global Offensive,True,2015
DHISHANT,Counter-Strike: Global Offensive,True,2015
_bailey,Counter-Strike: Global Offensive,True,2015
youagain,Counter-Strike: Global Offensive,True,2014
76561198051367425,Counter-Strike: Global Offensive,True,2014
76561198082566561,Counter-Strike: Global Offensive,True,2014
ESHAYDOGS,Counter-Strike: Global Offensive,True,2015
yulsuf,Counter-Strike: Global Offensive,False,2014
swag0swagger,Counter-Strike: Global Offensive,True,2014
76561198044856249,Counter-Strike: Global Offensive,True,2013
Ninjabunny13,Counter-Strike: Global Offensive,True,2015
76561198045768753,Counter-Strike: Global Offensive,True,2014
76561198068916178,Counter-Strike: Global Offensive,True,2014
AnToHero,Counter-Strike: Global Offensive,True,2015
